item_id,author_id,duration,train_interactions_rank,video_id,channel,view_count,topic,creator_trait,prosocial,risk,appearance_comparison,opinion_comparison
103902191,2659,62,19509044,vid_103902191,creator_2659,118555,sports,urban,0,0,0.747444406596694,0.15047227100599747
278992429,2659,62,19509027,vid_278992429,creator_2659,118572,gaming,urban,1,0,0.4738098283979466,0.9680763814507335
408322726,2659,62,19509041,vid_408322726,creator_2659,118558,lifestyle,urban,0,0,0.057844449447160606,0.44671452725852034
305732596,2659,62,19509091,vid_305732596,creator_2659,118508,entertainment,urban,0,0,0.9577898009882039,0.5015179603501664
76172513,2659,63,19590997,vid_76172513,creator_2659,36602,sports,urban,0,0,0.9427243190941123,0.2466586158054065
472188000,2659,63,19590984,vid_472188000,creator_2659,36615,gaming,urban,1,1,0.7851895431484084,0.4709602524347335
586447809,2659,63,19590977,vid_586447809,creator_2659,36622,gaming,urban,0,0,0.9913279015642206,0.6619136326370115
406849772,2662,15,19182108,vid_406849772,creator_2662,445491,news,suburban,1,0,0.5444823328002629,0.7511771369540428
329109658,2662,20,19321218,vid_329109658,creator_2662,306381,entertainment,suburban,0,0,0.9627683502532061,0.753868082709913
244937391,2662,23,19516553,vid_244937391,creator_2662,111046,gaming,suburban,0,0,0.07560504061675077,0.5778911126940883
598716728,2662,25,19216132,vid_598716728,creator_2662,411467,gaming,suburban,0,1,0.3656807482613713,0.9043597749938572
561278019,2662,39,19429208,vid_561278019,creator_2662,198391,gaming,suburban,0,0,0.22538126800676583,0.8174078473061094
178558480,2775,7,19381680,vid_178558480,creator_2775,245919,entertainment,urban,1,0,0.19583308413427003,0.7570481146986254
494673254,2775,40,19558982,vid_494673254,creator_2775,68617,news,urban,0,0,0.14080294889267608,0.05560552168046062
180718750,2775,40,19558978,vid_180718750,creator_2775,68621,music,urban,0,0,0.6224136415659967,0.006877962219649314
437393658,2775,40,19558962,vid_437393658,creator_2775,68637,music,urban,1,0,0.7813218557473051,0.21244727719547296
406938436,2775,42,19437017,vid_406938436,creator_2775,190582,entertainment,urban,0,0,0.5782983994203607,0.6635235939134523
600244061,2775,44,19200012,vid_600244061,creator_2775,427587,sports,urban,0,0,0.14696270958820967,0.4111974888825458
207688371,2775,61,19396498,vid_207688371,creator_2775,231101,news,urban,1,0,0.8111237699334709,0.40240625929931173
267482726,2775,68,19329922,vid_267482726,creator_2775,297677,news,urban,0,0,0.6359547071637285,0.8845868882296137
403522659,2775,89,19347515,vid_403522659,creator_2775,280084,entertainment,urban,0,0,0.3881657061269955,0.8955628481318387
241650079,2811,10,19350752,vid_241650079,creator_2811,276847,sports,rural,1,0,0.674130295536063,0.9091752640535857
34904234,2811,145,19552997,vid_34904234,creator_2811,74602,lifestyle,rural,0,0,0.25990497924283285,0.3138780765150273
180649440,2838,16,19447236,vid_180649440,creator_2838,180363,education,urban,0,0,0.3451922084942105,0.6910558127392618
130742280,2838,19,19441575,vid_130742280,creator_2838,186024,sports,urban,0,1,0.9174858431319902,0.27163318127436964
347635165,2838,23,19516550,vid_347635165,creator_2838,111049,entertainment,urban,1,1,0.2905045056714204,0.19060983307444979
215995413,2839,20,19321217,vid_215995413,creator_2839,306382,entertainment,urban,0,1,0.4699882681579366,0.18463245734736922
234868618,2839,57,19421283,vid_234868618,creator_2839,206316,sports,urban,0,0,0.8901411373960146,0.34210762086359403
516741126,2839,61,19396502,vid_516741126,creator_2839,231097,lifestyle,urban,1,0,0.7077213502675275,0.4299576197798217
426102608,2839,62,19509106,vid_426102608,creator_2839,118493,music,urban,1,0,0.06220322616470275,0.8309491710550684
397801666,2839,65,19512961,vid_397801666,creator_2839,114638,entertainment,urban,0,0,0.14730304427897034,0.1198910934727121
523313514,2869,9,19190128,vid_523313514,creator_2869,437471,gaming,suburban,0,1,0.007841590771916818,0.7349258473948942
173964765,2876,16,19447233,vid_173964765,creator_2876,180366,lifestyle,international,0,0,0.6309217902291634,0.5314549141893053
413229625,2887,16,19447230,vid_413229625,creator_2887,180369,sports,international,1,0,0.4476734254104183,0.2879453426759925
151614291,2891,52,19609668,vid_151614291,creator_2891,17931,sports,international,0,0,0.13427485090227553,0.4928195845328246
378921698,2913,13,9797346,vid_378921698,creator_2913,9830253,lifestyle,rural,0,0,0.9579341210567704,0.29994206977702265
267913515,2913,33,19343219,vid_267913515,creator_2913,284380,news,rural,1,0,0.5296597239456199,0.596081955238306
322593756,2913,36,19505502,vid_322593756,creator_2913,122097,music,rural,1,0,0.24189329411288918,0.4338439228552442
547010017,2913,39,19429210,vid_547010017,creator_2913,198389,music,rural,0,0,0.5006035711547075,0.16440552907887873
390292272,3042,110,19146581,vid_390292272,creator_3042,481018,news,rural,1,0,0.6796203327351078,0.11658307455569672
448573183,3054,10,19350751,vid_448573183,creator_3054,276848,news,international,0,0,0.07623921797356448,0.5466956820721302
445128267,3054,11,19151780,vid_445128267,creator_3054,475819,music,international,1,0,0.274703815047892,0.9024130332861034
455482280,3054,11,19270602,vid_455482280,creator_3054,356997,news,international,0,1,0.8069654908839936,0.34395768655768555
450725266,3054,15,19182119,vid_450725266,creator_3054,445480,education,international,0,1,0.45966487040266124,0.7330001072226232
61995304,3054,31,19592130,vid_61995304,creator_3054,35469,education,international,1,0,0.5465771420322949,0.658661354939767
306967127,3054,32,19461088,vid_306967127,creator_3054,166511,gaming,international,0,0,0.43281600220946925,0.931554914309481
421097769,3056,38,19149566,vid_421097769,creator_3056,478033,education,rural,0,0,0.04389994264300512,0.8209810172991409
591864982,3061,41,19119514,vid_591864982,creator_3061,508085,gaming,rural,1,0,0.16574977982015593,0.566605258905463
12033028,3061,47,19164192,vid_12033028,creator_3061,463407,entertainment,rural,1,0,0.4455416387418909,0.6570304982341073
566231605,3061,61,19396518,vid_566231605,creator_3061,231081,gaming,rural,0,1,0.20918546540792782,0.8983864665840349
355359956,3103,9,19190096,vid_355359956,creator_3103,437503,lifestyle,rural,0,0,0.04997902865967874,0.3995187845869348
244464257,3103,11,19270607,vid_244464257,creator_3103,356992,entertainment,rural,0,1,0.8436496640518237,0.32679470585777737
440822778,3103,37,19152079,vid_440822778,creator_3103,475520,music,rural,0,0,0.9811925291641158,0.010811083635196339
228641927,3103,37,19185974,vid_228641927,creator_3103,441625,entertainment,rural,0,0,0.7931428739967394,0.8265510741914642
423677569,3103,67,19149862,vid_423677569,creator_3103,477737,music,rural,0,0,0.853784921704667,0.8009807004033649
403546949,3103,67,19384513,vid_403546949,creator_3103,243086,music,rural,1,1,0.24197713031704537,0.10445451810015138
298692710,3103,70,19219416,vid_298692710,creator_3103,408183,music,rural,0,0,0.9606269755131998,0.5768573811327002
167142328,3112,15,19150163,vid_167142328,creator_3112,477436,music,rural,0,0,0.19692570445342839,0.4639816981668874
191535827,3112,20,19321213,vid_191535827,creator_3112,306386,news,rural,0,0,0.9514298103618323,0.11870909550911146
251739626,3112,24,19209055,vid_251739626,creator_3112,418544,entertainment,rural,1,0,0.994819293965951,0.9805682270607236
30383322,3112,27,19358249,vid_30383322,creator_3112,269350,entertainment,rural,0,0,0.7117228057460487,0.21469588746335544
432679281,3112,53,19593798,vid_432679281,creator_3112,33801,gaming,rural,0,0,0.9811437317918219,0.06723418009056115
76868909,3112,72,19163743,vid_76868909,creator_3112,463856,lifestyle,rural,0,0,0.5695397795671037,0.5948473795019096
520419049,3140,11,9350374,vid_520419049,creator_3140,10277225,education,suburban,0,0,0.25954178317609033,0.7388666771330327
342657160,3140,13,19349216,vid_342657160,creator_3140,278383,sports,suburban,0,0,0.43699588566562086,0.03244344604718696
58437315,3141,90,19363755,vid_58437315,creator_3141,263844,gaming,international,1,0,0.593560935378786,0.6587176387270222
370152825,3175,16,19447218,vid_370152825,creator_3175,180381,music,international,1,0,0.07308156202701499,0.5322918759514544
388483163,3175,21,19198532,vid_388483163,creator_3175,429067,lifestyle,international,0,0,0.6223432646172461,0.10326500887504841
207438004,3175,30,19564823,vid_207438004,creator_3175,62776,lifestyle,international,0,0,0.9811778367622945,0.17252387694636206
31494724,3183,34,19226772,vid_31494724,creator_3183,400827,entertainment,suburban,1,0,0.19010764978372763,0.5679742973160805
293144854,3183,52,19151936,vid_293144854,creator_3183,475663,music,suburban,1,1,0.7925951162883833,0.2963576135132884
477330857,3185,5,19627576,vid_477330857,creator_3185,23,lifestyle,urban,0,0,0.9078987937796194,0.9383157286513161
476848056,3185,6,19157860,vid_476848056,creator_3185,469739,sports,urban,0,0,0.9437015928202208,0.8187402294840508
242654882,3185,7,19142258,vid_242654882,creator_3185,485341,lifestyle,urban,0,0,0.9601356044054472,0.983567206513663
304596494,3185,7,19381682,vid_304596494,creator_3185,245917,sports,urban,0,0,0.5214596387214719,0.259670838950414
247556630,3185,8,19602653,vid_247556630,creator_3185,24946,lifestyle,urban,1,0,0.9773079079915037,0.969723632797977
287223431,3185,8,19152266,vid_287223431,creator_3185,475333,education,urban,1,0,0.7573102071344389,0.43123386979155787
406621606,3185,9,19151834,vid_406621606,creator_3185,475765,news,urban,1,0,0.1616714362369619,0.3475187953137546
206148577,3185,11,19270609,vid_206148577,creator_3185,356990,lifestyle,urban,0,0,0.47690010646797,0.05034952696935324
211904745,3185,11,19270611,vid_211904745,creator_3185,356988,entertainment,urban,0,0,0.718331175372004,0.05276525785960262
54116496,3185,12,19250738,vid_54116496,creator_3185,376861,gaming,urban,1,0,0.24734031581908333,0.6920112559466547
165172718,3185,20,19152050,vid_165172718,creator_3185,475549,lifestyle,urban,1,0,0.6406151835488874,0.4579289944340279
592765406,3185,22,19152278,vid_592765406,creator_3185,475321,sports,urban,0,0,0.6666004790466192,0.2265216260361057
87954826,3185,34,19226768,vid_87954826,creator_3185,400831,sports,urban,1,0,0.1626997438085659,0.6139703063252326
95860096,3203,25,19216141,vid_95860096,creator_3203,411458,news,international,1,0,0.5650853124527563,0.2528581182501112
13826733,3203,42,13527112,vid_13826733,creator_3203,6100487,education,international,0,1,0.7716269109786077,0.5776317543444226
154342707,3226,35,19312017,vid_154342707,creator_3226,315582,gaming,urban,0,0,0.4988956645359419,0.35920874698269034
538894569,3234,9,19189907,vid_538894569,creator_3234,437692,gaming,international,0,0,0.012103116776107425,0.823552226611819
348004042,3234,32,9288085,vid_348004042,creator_3234,10339514,lifestyle,international,0,0,0.009038469079292177,0.8206961607667793
410999226,3240,21,19198531,vid_410999226,creator_3240,429068,entertainment,suburban,0,0,0.3570293439700122,0.4773503981224013
347743752,3240,23,8930052,vid_347743752,creator_3240,10697547,news,suburban,1,0,0.926194068431782,0.3508191093350156
244672008,3248,5,19627575,vid_244672008,creator_3248,24,entertainment,suburban,0,0,0.22867677960360877,0.36255979655909454
261093147,3248,7,19381683,vid_261093147,creator_3248,245916,lifestyle,suburban,0,0,0.6343636888716871,0.8057145256682179
487879879,3248,11,19270614,vid_487879879,creator_3248,356985,music,suburban,0,0,0.22207587069332058,0.328179482797612
69380082,3274,8,19602659,vid_69380082,creator_3274,24940,sports,rural,0,0,0.3216699896595486,0.20905937370684602
525019645,3274,12,19250759,vid_525019645,creator_3274,376840,gaming,rural,1,0,0.848042089601484,0.08468834187530683
410218715,3274,23,19516542,vid_410218715,creator_3274,111057,entertainment,rural,0,0,0.7288614422699469,0.4666931208844084
341521756,3274,28,19424900,vid_341521756,creator_3274,202699,lifestyle,rural,0,1,0.09539927731321063,0.4821320989198419
68400500,3274,32,19461086,vid_68400500,creator_3274,166513,education,rural,1,0,0.4287020209864336,0.8409087104029072
13389686,3274,42,19437016,vid_13389686,creator_3274,190583,education,rural,0,0,0.029169763645264468,0.22123869644606398
64297718,3274,46,19415480,vid_64297718,creator_3274,212119,music,rural,0,1,0.480890146603009,0.3809912736683999
165037335,3274,50,19430107,vid_165037335,creator_3274,197492,education,rural,0,0,0.6624340117010681,0.8084057388936909
109505953,3274,57,19421282,vid_109505953,creator_3274,206317,gaming,rural,0,0,0.11850262359815156,0.8236236107489735
538748270,3274,59,19293174,vid_538748270,creator_3274,334425,sports,rural,0,0,0.28888493890916567,0.3846110759787682
266673263,3274,69,19151458,vid_266673263,creator_3274,476141,sports,rural,0,1,0.3978366255021569,0.4591240232866809
419585356,3274,73,19176486,vid_419585356,creator_3274,451113,education,rural,0,0,0.9195310246560497,0.3032858908492829
245225667,3277,6,19157859,vid_245225667,creator_3277,469740,entertainment,suburban,1,0,0.993255015422964,0.9325548784193121
36279984,3277,18,19583852,vid_36279984,creator_3277,43747,entertainment,suburban,0,0,0.044911298995615856,0.11864376574158031
94002380,3277,22,19136909,vid_94002380,creator_3277,490690,education,suburban,0,1,0.761007923495392,0.93374942300147
183616845,3277,25,19216143,vid_183616845,creator_3277,411456,lifestyle,suburban,0,0,0.37172406640234323,0.6838664518353432
258038687,3277,31,19592127,vid_258038687,creator_3277,35472,lifestyle,suburban,0,0,0.39245818622948003,0.5315721526867312
432928202,3277,41,19563757,vid_432928202,creator_3277,63842,music,suburban,0,0,0.7542649733470227,0.032659060784495875
396066345,3277,41,19563756,vid_396066345,creator_3277,63843,news,suburban,0,0,0.9184264321454086,0.4755961918220083
292314902,3277,47,19164194,vid_292314902,creator_3277,463405,gaming,suburban,1,0,0.9509285945025484,0.4077481050027323
299041170,3303,10,19350750,vid_299041170,creator_3303,276849,lifestyle,international,0,1,0.5771225860383208,0.16121881197512256
148885648,3303,14,19150271,vid_148885648,creator_3303,477328,news,international,0,0,0.3571211593005028,0.6564096035006569
81855431,3303,14,19263610,vid_81855431,creator_3303,363989,education,international,0,0,0.7875490858587793,0.9711509073682858
396900118,3303,16,19447211,vid_396900118,creator_3303,180388,sports,international,1,0,0.25100138326230026,0.5621888110645251
114645215,3303,17,19184447,vid_114645215,creator_3303,443152,gaming,international,0,1,0.5640740288335178,0.7147532764439458
241189594,3303,21,19198528,vid_241189594,creator_3303,429071,news,international,0,0,0.35857846152487316,0.06845045256601678
414972623,3303,22,19385414,vid_414972623,creator_3303,242185,gaming,international,0,0,0.6566310737078761,0.41766699581699473
78906218,3303,25,19216144,vid_78906218,creator_3303,411455,sports,international,1,1,0.2403989128935069,0.11635848516449587
32341907,3303,29,19150454,vid_32341907,creator_3303,477145,news,international,0,1,0.19159294573482577,0.6127958355365104
183243638,3303,31,19149810,vid_183243638,creator_3303,477789,gaming,international,1,1,0.9182390866754371,0.9384821582141546
514924369,3303,34,19151529,vid_514924369,creator_3303,476070,entertainment,international,0,1,0.1018036829495369,0.6617777324716385
577531686,3303,34,19147308,vid_577531686,creator_3303,480291,news,international,0,0,0.5059579077349317,0.07680304831442153
589500142,3303,34,19226748,vid_589500142,creator_3303,400851,entertainment,international,0,0,0.22085278296300892,0.35466620498508283
176471228,3303,35,19312056,vid_176471228,creator_3303,315543,news,international,0,0,0.03892996332566745,0.5506633794408515
446832716,3303,35,19152090,vid_446832716,creator_3303,475509,entertainment,international,0,1,0.03601881829142639,0.4032077561332522
282935555,3303,35,19312076,vid_282935555,creator_3303,315523,music,international,0,0,0.17522177210582734,0.8336440104751723
34728540,3303,37,19185975,vid_34728540,creator_3303,441624,lifestyle,international,1,0,0.8667703545060003,0.8146710047099892
94273339,3303,38,19311984,vid_94273339,creator_3303,315615,music,international,0,0,0.28247874397702666,0.6118310201032214
1308911,3330,22,8929434,vid_1308911,creator_3330,10698165,news,rural,0,0,0.9504591705752957,0.37345794513270525
86284302,3344,10,19350749,vid_86284302,creator_3344,276850,music,urban,0,0,0.5816222929891935,0.25533637376324414
540644192,3344,12,19148856,vid_540644192,creator_3344,478743,music,urban,0,1,0.4366141897687661,0.10587431821312931
240794190,3344,18,19146224,vid_240794190,creator_3344,481375,music,urban,0,1,0.5800888346694546,0.35489768348655404
549221162,3344,25,19216145,vid_549221162,creator_3344,411454,music,urban,0,0,0.5166983852262678,0.4131725172077195
261224208,3344,27,17827159,vid_261224208,creator_3344,1800440,education,urban,0,0,0.7587762537573252,0.6758229251040736
48983331,3344,29,19147988,vid_48983331,creator_3344,479611,education,urban,1,0,0.28249606597285226,0.6581598242975735
175905846,3344,44,19200004,vid_175905846,creator_3344,427595,lifestyle,urban,1,0,0.3530503916003024,0.07010813964125695
468751027,3344,47,19164196,vid_468751027,creator_3344,463403,entertainment,urban,0,1,0.8940943025332507,0.3952593154311578
578339882,3344,59,19293171,vid_578339882,creator_3344,334428,gaming,urban,0,0,0.9464565131504055,0.18177886721736192
359147875,3348,6,19157858,vid_359147875,creator_3348,469741,entertainment,urban,0,0,0.8925582274864745,0.1568127053168057
599362657,3348,10,19350747,vid_599362657,creator_3348,276852,entertainment,urban,0,1,0.4194479939573136,0.8273021497372459
277742612,3348,10,19350748,vid_277742612,creator_3348,276851,news,urban,0,0,0.7803655030068817,0.04191521671625753
180908397,3348,12,19250769,vid_180908397,creator_3348,376830,news,urban,0,0,0.4763357333010988,0.41918287590212133
153382917,3348,12,19250781,vid_153382917,creator_3348,376818,lifestyle,urban,1,0,0.4975398521461022,0.1682036557665182
230671982,3348,13,14101339,vid_230671982,creator_3348,5526260,sports,urban,0,0,0.20468010905728395,0.879330215678474
226077723,3348,14,19263595,vid_226077723,creator_3348,364004,lifestyle,urban,0,0,0.5911303032585165,0.5570405132750351
537901076,3348,15,19182205,vid_537901076,creator_3348,445394,news,urban,0,0,0.18613589775334793,0.23138063637684803
117047684,3348,15,7834377,vid_117047684,creator_3348,11793222,lifestyle,urban,0,0,0.33156469906719377,0.5024272871663764
555551846,3348,15,19182204,vid_555551846,creator_3348,445395,entertainment,urban,0,1,0.8550302016199351,0.7314863597031158
476091043,3348,16,19447187,vid_476091043,creator_3348,180412,news,urban,0,0,0.20707580921085522,0.9581180089194338
555287341,3348,16,19447176,vid_555287341,creator_3348,180423,music,urban,0,0,0.07115828517343281,0.22044600424541894
452848404,3348,16,19447197,vid_452848404,creator_3348,180402,news,urban,1,0,0.0690075926128163,0.8861817721293451
606656266,3348,16,19447186,vid_606656266,creator_3348,180413,sports,urban,0,0,0.9407845205031079,0.9343041141674903
136968741,3348,17,19184450,vid_136968741,creator_3348,443149,lifestyle,urban,0,0,0.5069204379618346,0.9164205445320662
302844897,3348,18,18805178,vid_302844897,creator_3348,822421,sports,urban,0,0,0.40941207181701833,0.6354143568619098
151505054,3348,18,6495395,vid_151505054,creator_3348,13132204,entertainment,urban,0,0,0.8108785810079184,0.6298206544347077
414599082,3348,19,19441574,vid_414599082,creator_3348,186025,sports,urban,0,1,0.835825927910516,0.4032106331838228
495123577,3348,19,19441572,vid_495123577,creator_3348,186027,lifestyle,urban,1,0,0.3321910331156046,0.7523978823037879
103637149,3348,19,9256719,vid_103637149,creator_3348,10370880,entertainment,urban,1,0,0.6936180574737952,0.5312940183509319
78794503,3348,21,19198527,vid_78794503,creator_3348,429072,sports,urban,1,1,0.7711228158518866,0.6774380712282945
423026316,3348,22,19385420,vid_423026316,creator_3348,242179,education,urban,0,0,0.6546506868659545,0.42845790384879545
577618487,3348,23,19516517,vid_577618487,creator_3348,111082,lifestyle,urban,0,0,0.15159507480009937,0.7314964640431391
560715259,3348,23,19516530,vid_560715259,creator_3348,111069,music,urban,0,0,0.875883083517057,0.8244715176045491
63086878,3348,24,19209045,vid_63086878,creator_3348,418554,education,urban,0,0,0.5390945527360087,0.14643625660281612
596620604,3348,25,19216147,vid_596620604,creator_3348,411452,entertainment,urban,1,0,0.2824724263700037,0.832929715574228
105840652,3348,27,19358256,vid_105840652,creator_3348,269343,lifestyle,urban,0,0,0.4252281854376939,0.5402965317903072
341291201,3348,27,19358254,vid_341291201,creator_3348,269345,sports,urban,0,0,0.03757109039890738,0.8446659090902243
382992646,3348,27,19149305,vid_382992646,creator_3348,478294,sports,urban,0,0,0.12786680122241756,0.4313017063410146
316874560,3348,28,19424904,vid_316874560,creator_3348,202695,gaming,urban,0,0,0.7655467505158609,0.37904048538303503
92761654,3348,28,19424901,vid_92761654,creator_3348,202698,lifestyle,urban,0,0,1.1634755366141114e-05,0.9150607325172224
360368536,3348,32,19461076,vid_360368536,creator_3348,166523,entertainment,urban,0,0,0.4165658284822922,0.2511692675484013
183851072,3348,32,19461083,vid_183851072,creator_3348,166516,news,urban,0,0,0.5225101810855884,0.8442123252861431
126721808,3348,33,19150015,vid_126721808,creator_3348,477584,news,urban,1,0,0.054634420000972295,0.4840205725094041
17898797,3348,34,19226745,vid_17898797,creator_3348,400854,music,urban,1,1,0.9730781629723328,0.5140954425512597
354059299,3348,34,19151531,vid_354059299,creator_3348,476068,entertainment,urban,0,0,0.22612533124967193,0.308468281489484
30520687,3348,34,19226738,vid_30520687,creator_3348,400861,entertainment,urban,0,0,0.30419871963628087,0.5730422006190157
484788365,3348,35,19312092,vid_484788365,creator_3348,315507,lifestyle,urban,0,0,0.30394251225502733,0.3252111962762113
516798706,3348,36,19505492,vid_516798706,creator_3348,122107,entertainment,urban,0,0,0.2304166621173499,0.03926941424165231
491990045,3348,37,19152076,vid_491990045,creator_3348,475523,music,urban,0,1,0.001473822086311416,0.27199860534435605
442320102,3348,38,11631592,vid_442320102,creator_3348,7996007,entertainment,urban,0,1,0.7293447940879964,0.006379043406590679
56787653,3348,40,19558987,vid_56787653,creator_3348,68612,gaming,urban,0,0,0.9668454997992854,0.9783547870568566
233093670,3348,42,19437008,vid_233093670,creator_3348,190591,news,urban,0,0,0.22429348328504506,0.9657472098197475
171268954,3348,42,19149887,vid_171268954,creator_3348,477712,news,urban,0,0,0.6630471918034224,0.39515529747230504
34136579,3348,44,19200001,vid_34136579,creator_3348,427598,gaming,urban,0,1,0.7418963269587151,0.728370854339646
29521486,3348,47,19164202,vid_29521486,creator_3348,463397,entertainment,urban,1,0,0.8484253790905247,0.345806098410425
136067795,3348,47,19164200,vid_136067795,creator_3348,463399,entertainment,urban,1,0,0.4226291970136091,0.671093157085976
336909448,3348,48,19151867,vid_336909448,creator_3348,475732,news,urban,0,0,0.30293090564042924,0.8054300430459791
193784708,3348,54,19550639,vid_193784708,creator_3348,76960,news,urban,1,0,0.3252951340230311,0.9467562446922407
426416869,3348,56,19469011,vid_426416869,creator_3348,158588,lifestyle,urban,0,0,0.7126213330985128,0.400212275849672
501192274,3348,59,19293170,vid_501192274,creator_3348,334429,music,urban,1,0,0.816779466505636,0.7832979829560477
187722314,3348,60,19166883,vid_187722314,creator_3348,460716,news,urban,1,0,0.18161396775660266,0.2659284506321188
594852907,3348,60,19166882,vid_594852907,creator_3348,460717,gaming,urban,0,0,0.3709410081577652,0.9903323037936483
532386284,3348,60,19166884,vid_532386284,creator_3348,460715,gaming,urban,0,0,0.90194019674915,0.025769598764351143
406053435,3348,63,19591005,vid_406053435,creator_3348,36594,sports,urban,0,0,0.8066935196947392,0.603528806501121
367024086,3348,66,19445935,vid_367024086,creator_3348,181664,music,urban,0,0,0.9848584027624758,0.6595059816513271
135257030,3348,76,19150793,vid_135257030,creator_3348,476806,gaming,urban,0,0,0.7542482596820808,0.6880455570741288
59093124,3348,87,19325730,vid_59093124,creator_3348,301869,music,urban,0,0,0.39319520102792227,0.12038757878908901
297250391,3348,89,19347516,vid_297250391,creator_3348,280083,news,urban,0,0,0.5906378339946378,0.9385297834731304
394377314,3348,96,19415039,vid_394377314,creator_3348,212560,news,urban,1,0,0.6610142542473203,0.1811832790500828
381718458,3348,99,19429544,vid_381718458,creator_3348,198055,lifestyle,urban,1,0,0.07845581631712395,0.6227534032398411
501912699,3348,107,19461715,vid_501912699,creator_3348,165884,lifestyle,urban,0,0,0.5444969591038651,0.22267607912308496
487153902,3348,121,19150986,vid_487153902,creator_3348,476613,music,urban,0,0,0.7093208284726096,0.3072164170212709
431085762,3348,136,19536985,vid_431085762,creator_3348,90614,entertainment,urban,0,1,0.16732130400106038,0.5464585417281244
389262429,3348,148,19558064,vid_389262429,creator_3348,69535,music,urban,0,0,0.7806317174255571,0.4171934185645765
41775242,3361,12,15475137,vid_41775242,creator_3361,4152462,music,international,1,1,0.5837727805141116,0.1602256009765063
73016196,3369,5,19627574,vid_73016196,creator_3369,25,education,suburban,0,0,0.9522217856975946,0.1709364024208483
385302318,3369,13,19349180,vid_385302318,creator_3369,278419,education,suburban,0,0,0.042422298206891695,0.41814478816279965
164742119,3369,13,19349188,vid_164742119,creator_3369,278411,lifestyle,suburban,0,0,0.26532613755546697,0.7572829782755007
391953956,3369,15,19182216,vid_391953956,creator_3369,445383,education,suburban,0,0,0.6015538792998241,0.8979646468477885
288549168,3427,179,8737880,vid_288549168,creator_3427,10889719,entertainment,suburban,0,0,0.2965599122059307,0.08412766225938284
355562789,3451,17,19184451,vid_355562789,creator_3451,443148,lifestyle,urban,1,0,0.7144241640712422,0.39310390755940106
310636086,3452,7,17612444,vid_310636086,creator_3452,2015155,music,international,0,0,0.759005282521931,0.10024556372287663
488023395,3452,7,19146088,vid_488023395,creator_3452,481511,sports,international,0,0,0.10251596406647445,0.016592480632597884
524454043,3452,7,19136748,vid_524454043,creator_3452,490851,sports,international,0,0,0.5138544642067677,0.6617186826439566
345545012,3452,8,14202062,vid_345545012,creator_3452,5425537,music,international,1,0,0.5088905555910559,0.6024494419665878
398168212,3452,9,11281614,vid_398168212,creator_3452,8345985,lifestyle,international,1,0,0.36928077021554107,0.1630191138148862
574246651,3452,9,19146367,vid_574246651,creator_3452,481232,music,international,0,0,0.9329248625696721,0.2338128330930641
236455328,3452,9,18805871,vid_236455328,creator_3452,821728,sports,international,0,0,0.8275063198732212,0.02370775364451838
23696029,3457,11,19270615,vid_23696029,creator_3457,356984,gaming,international,0,0,0.6972093819096368,0.8349472056944037
541709643,3495,5,9383581,vid_541709643,creator_3495,10244018,entertainment,suburban,0,0,0.7143266357349976,0.9746905960485515
89911903,3495,6,19157857,vid_89911903,creator_3495,469742,gaming,suburban,1,0,0.4617161438131191,0.1354595367946908
188783626,3495,7,19149308,vid_188783626,creator_3495,478291,music,suburban,0,1,0.9209945210965759,0.23147521376529812
254601806,3495,8,19602673,vid_254601806,creator_3495,24926,music,suburban,0,1,0.6945954272532854,0.868409523946934
281247160,3495,19,19441569,vid_281247160,creator_3495,186030,music,suburban,0,0,0.7289810616558164,0.9264637979561848
85910394,3504,64,19583204,vid_85910394,creator_3504,44395,entertainment,urban,0,0,0.8616909037873453,0.41962738280681033
238519217,3508,19,19441568,vid_238519217,creator_3508,186031,entertainment,urban,0,0,0.274071589342191,0.050622472269074126
215725399,3508,23,19516497,vid_215725399,creator_3508,111102,entertainment,urban,1,0,0.807070903866703,0.0393918336928194
182542038,3523,21,19198524,vid_182542038,creator_3523,429075,music,rural,0,0,0.19524060295649204,0.5739498660690104
400735059,3523,23,19516491,vid_400735059,creator_3523,111108,news,rural,0,0,0.34534195224488784,0.392895108893179
171326085,3523,39,19429211,vid_171326085,creator_3523,198388,sports,rural,0,1,0.3356104542698427,0.028652427577654516
392256375,3523,40,19558989,vid_392256375,creator_3523,68610,gaming,rural,0,0,0.9785254683891406,0.5832523923125568
294922485,3523,41,19563750,vid_294922485,creator_3523,63849,gaming,rural,0,0,0.8565372237479268,0.011302536589022472
485926076,3523,41,19563751,vid_485926076,creator_3523,63848,news,rural,0,0,0.7011698615902597,0.787371958149273
423261755,3523,42,19436999,vid_423261755,creator_3523,190600,news,rural,1,0,0.7270567616153901,0.3064328227033716
419357302,3523,43,19318444,vid_419357302,creator_3523,309155,education,rural,0,0,0.5620727944025711,0.0402580030092321
130246175,3523,44,19199994,vid_130246175,creator_3523,427605,sports,rural,0,0,0.9470906671085191,0.5883522209831533
592872117,3523,46,19415475,vid_592872117,creator_3523,212124,gaming,rural,0,0,0.49625875288236154,0.3976844144330547
184747986,3523,50,19145960,vid_184747986,creator_3523,481639,lifestyle,rural,0,0,0.3805177098698945,0.9738004133571495
18344030,3523,52,10861122,vid_18344030,creator_3523,8766477,education,rural,1,1,0.163035336931591,0.5441986625037022
